,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
613,Dell Venue,0,"2010, December. Released 2010, December",164 g (5.78 oz),"AMOLED capacitive touchscreen, 16M colors","4.1 inches, 47.8 cm2 (~61.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)",1.0 GHz Scorpion,"1 GB, 512 MB RAM","1 GB, 512 MB RAM","8 MP, AF",No,Yes,Removable Li-Ion 1400 mAh battery,About 390 EUR
614,Dell XCD35,0,"2010, November. Released 2010, December",120 g (4.23 oz),"TFT capacitive touchscreen, 256K colors","3.5 inches, 34.9 cm2 (~54.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",600 MHz ARM 11,"256 MB RAM, 512 MB","256 MB RAM, 512 MB","3.15 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Ion 1250 mAh battery,About 280 EUR
615,Dell XCD28,0,"2010, November. Released 2010, November",100 g (3.53 oz),"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~43.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",600 MHz ARM 11,"256 MB RAM, 256 MB","256 MB RAM, 256 MB","3.15 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Ion 1100 mAh battery,About 180 EUR
616,Dell Smoke,0,Not officially announced yet,-,"TFT touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~33.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",800 MHz Scorpion,,,"5 MP, AF",Yes,"2.1, A2DP",Removable Li-Ion 1170 mAh battery,
617,Dell Flash,0,"Not officially announced yet. Released Exp. release 2009, Q4",110 g (3.88 oz),"TFT touchscreen, 256K colors","3.5 inches, 34.9 cm2 (~51.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",800 MHz Scorpion,"512 MB RAM, 512 MB","512 MB RAM, 512 MB","5 MP, AF",No,"3.0, A2DP",Removable Li-Ion 1300 mAh battery,
618,Dell Venue Pro,0,"2010, October. Released 2010, November",192.8 g (6.77 oz),"AMOLED capacitive touchscreen, 16M colors","4.1 inches, 47.8 cm2 (~61.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)",1.0 GHz Scorpion,"8/16 GB, 512 MB RAM, 1 GB ROM","8/16 GB, 512 MB RAM, 1 GB ROM","5 MP, AF",No,"2.1, A2DP",Removable Li-Ion 1400 mAh battery,About 220 EUR
619,Dell Streak,0,"2010, May. Released 2010, June",220 g (7.76 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 71.2 cm2 (~58.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~187 ppi density)",1.0 GHz Scorpion,"16 GB, 512 MB RAM","16 GB, 512 MB RAM","5 MP, AF, f/2.8",VGA,"2.0, A2DP",Removable Li-Ion 1530 mAh battery,About 190 EUR
620,Dell Aero,0,"2010, March. Released 2010, August",104 g (3.67 oz),"TFT capacitive touchscreen, 256K colors","3.5 inches, 33.8 cm2 (~47.8% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~210 ppi density)",Marvell PXA310 624 MHz,,,"5 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1000 mAh battery,About 230 EUR
621,Dell Mini 3i,0,"2009, November. Released 2009, December",102 g (3.60 oz),"TFT capacitive touchscreen, 256K colors","3.5 inches, 33.8 cm2 (~47.4% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~210 ppi density)",,256 MB,256 MB,"3.15 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1000 mAh battery,About 230 EUR
622,Dell Mini 3iX,0,"2009, November. Released 2009, December",108 g (3.81 oz),"TFT capacitive touchscreen, 256K colors","3.5 inches, 33.8 cm2 (~47.0% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~210 ppi density)",,256 MB,256 MB,"3.15 MP, AF",No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,About 230 EUR
623,Emporia Glam,0,"2014, March",-,TFT,"2.4 inches, 17.8 cm2 (~33.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",360 MHz,"8 MB, 4 MB RAM","8 MB, 4 MB RAM",2 MP,No,No,Removable Li-Ion 1020 mAh battery,
624,Emporia Flip Basic,0,"2014, March",82 g (2.89 oz),TFT,"2.4 inches, 18.1 cm2 (~38.5% screen-to-body ratio)",176 x 220 pixels (~117 ppi density),360 MHz,"16 MB, 32 MB RAM","16 MB, 32 MB RAM",No,,No,Removable Li-Ion 1020 mAh battery,
625,Emporia Eco,0,2014,70 g (2.47 oz),TFT,"2.2 inches, 15.2 cm2 (~25.6% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),360 MHz,"16 MB, 32 MB RAM","16 MB, 32 MB RAM",VGA,No,No,Removable Li-Ion 1020 mAh battery,
626,Emporia Click Plus,0,2014,110 g (3.88 oz),TFT,"2.4 inches, 17.8 cm2 (~33.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,"20 MB, 64 MB RAM","20 MB, 64 MB RAM",2 MP,No,2.0,Removable Li-Ion 1000 mAh battery,
627,Emporia Essence Plus,0,2012,74 g (2.61 oz),TFT,"1.8 inches, 10.2 cm2 (~18.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,"0.3 MB, 2 MB RAM","0.3 MB, 2 MB RAM",No,,2.0,Removable Li-Ion 1000 mAh battery,
628,Emporia Solid Plus,0,2013,142 g (5.01 oz),TFT,"1.8 inches, 10.2 cm2 (~14.3% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,"0.5 MB, 4 MB RAM","0.5 MB, 4 MB RAM",No,,2.0,Removable Li-Ion 1750 mAh battery,
